index,metric,labels
315.0,281.0,Muricilândia
3707.0,281.0,Terra Roxa
4775.0,281.0,São Marcos
5163.0,281.0,Fazenda Nova
64.0,280.0,Xapuri
71.0,280.0,Iranduba
1075.0,280.0,Parazinho
1083.0,280.0,Pedra Grande
1340.0,280.0,Serraria
1718.0,280.0,Água Fria
1758.0,280.0,Boa Nova
2951.0,280.0,Virgem da Lapa
3361.0,280.0,Irapuã
3378.0,280.0,Itapura
3428.0,280.0,Macaubal
3659.0,280.0,São Luiz do Paraitinga
3809.0,280.0,Catanduvas
4042.0,280.0,Sabáudia
4110.0,280.0,Tuneiras do Oeste
1830.0,279.0,Curaçá
4304.0,279.0,Planalto Alegre
4423.0,279.0,Barracão
5252.0,279.0,Palminópolis
2963.0,278.5,Alto Rio Novo
46.0,278.0,Theobroma
2250.0,278.0,Canaã
3249.0,278.0,Charqueada
1730.0,277.0,Angical
2072.0,277.0,São José do Jacuípe
2160.0,277.0,Araçaí
3377.0,276.0,Itapuí
4727.0,276.0,Roque Gonzales
1026.0,275.0,Florânia
1261.0,275.0,Mogeiro
4034.0,275.0,Rio Bonito do Iguaçu
4603.0,275.0,Jaguarão
2831.0,274.0,São Gonçalo do Pará
1286.0,273.0,Pitimbu
94.0,272.0,Pacaraima
257.0,272.0,Bandeirantes do Tocantins
307.0,272.0,Marianópolis do Tocantins
1870.0,272.0,Ibititá
2619.0,272.0,Morada Nova de Minas
3843.0,272.0,Espigão Alto do Iguaçu
4326.0,272.0,Riqueza
4798.0,272.0,Sentinela do Sul
4847.0,272.0,Vanini
2789.0,271.0,Santa Margarida
4975.0,271.0,Cocalinho
1779.0,270.0,Cafarnaum
1935.0,270.0,Lafaiete Coutinho
2502.0,270.0,Itinga
4055.0,270.0,Santa Maria do Oeste
4845.0,270.0,Vale do Sol
5263.0,270.0,Planaltina
2313.0,269.0,Conceição de Ipanema
2042.0,268.0,Rio do Pires
4394.0,268.0,Alecrim
4702.0,268.0,Porto Lucena
5248.0,268.0,Padre Bernardo
776.0,266.0,São José do Piauí
1675.0,266.0,Malhador
2200.0,266.0,Biquinhas
2659.0,266.0,Paineiras
3920.0,266.0,Leópolis
4001.0,266.0,Pitangueiras
2358.0,265.0,Delta
2406.0,265.0,Ferros
3233.0,265.0,Canas
4287.0,265.0,Palma Sola
4480.0,265.0,Catuípe
236.0,264.0,Vitória do Jari
946.0,264.0,Poranga
1430.0,264.0,Ibirajuba
3550.0,264.0,Planalto
3741.0,264.0,Zacarias
4129.0,264.0,Agrolândia
4149.0,264.0,Balneário Barra do Sul
4596.0,264.0,Itati
194.0,263.0,Santarém Novo
759.0,263.0,Santo Antônio de Lisboa
1078.0,263.0,Passa e Fica
1979.0,263.0,Muniz Ferreira
5122.0,263.0,Cachoeira Alta
3452.0,262.0,Mirassolândia
4108.0,262.0,Três Barras do Paraná
4240.0,262.0,Itapoá
4379.0,262.0,Vargeão
4703.0,262.0,Porto Mauá
19.0,261.0,Santa Luzia D'Oeste
247.0,261.0,Araguaçu
395.0,261.0,Barão de Grajaú
1717.0,261.0,Adustina
4769.0,261.0,São José do Ouro
5235.0,261.0,Nova América
2341.0,260.0,Córrego Fundo
4688.0,260.0,Pinhal
1265.0,259.0,Mulungu
2491.0,259.0,Itamonte
2810.0,259.0,Santa Vitória
2874.0,259.0,São Thomé das Letras
3501.0,259.0,Ouroeste
3688.0,259.0,Taboão da Serra
4074.0,259.0,São Jorge do Patrocínio
4132.0,259.0,Águas de Chapecó
4138.0,259.0,Anita Garibaldi
4286.0,259.0,Palhoça
4952.0,259.0,Alto Taquari
5055.0,259.0,São Pedro da Cipa
295.0,258.0,Itacajá
958.0,258.0,Saboeiro
1800.0,258.0,Cardeal da Silva
2756.0,258.0,Rio Doce
3774.0,258.0,Bela Vista do Paraíso
4088.0,258.0,Saudade do Iguaçu
5027.0,258.0,Novo Horizonte do Norte
322.0,257.0,Novo Jardim
1864.0,257.0,Ibipitanga
2087.0,257.0,Serrolândia
4370.0,257.0,Três Barras
448.0,256.0,Governador Eugênio Barros
1515.0,256.0,Moreilândia
4171.0,256.0,Capão Alto
4173.0,256.0,Campo Belo do Sul
4183.0,256.0,Cerro Negro
4318.0,256.0,Rancho Queimado
4724.0,256.0,Rolante
3329.0,255.0,Guatapará
72.0,254.0,Itacoatiara
235.0,254.0,Tartarugalzinho
3594.0,254.0,Rifaina
1214.0,253.0,Damião
2312.0,253.0,Conceição das Alagoas
2902.0,253.0,Sobrália
1119.0,252.0,São Vicente
1458.0,252.0,Macaparana
1729.0,252.0,Andorinha
2356.0,252.0,Delfim Moreira
2509.0,252.0,Jacinto
3653.0,252.0,São José da Bela Vista
4098.0,252.0,Tapira
5015.0,252.0,Nossa Senhora do Livramento
5035.0,252.0,Poconé
348.0,251.0,Santa Fé do Araguaia
779.0,251.0,São Luis do Piauí
1310.0,251.0,Santana dos Garrotes
2826.0,251.0,São Francisco de Sales
3149.0,251.0,Anhumas
3588.0,251.0,Ribeirão do Sul
563.0,250.0,Sítio Novo
3136.0,250.0,Alumínio
4983.0,250.0,Curvelândia
5134.0,250.0,Campos Verdes
5217.0,250.0,Maurilândia
1559.0,249.0,Coité do Nóia
2848.0,249.0,São Joaquim de Bicas
4381.0,249.0,Vargem Bonita
4880.0,249.0,Bodoquena
5247.0,249.0,Ouvidor
622.0,248.0,Caldeirão Grande do Piauí
2076.0,248.0,Sátiro Dias
2164.0,248.0,Arantina
3677.0,248.0,Sete Barras
4208.0,248.0,Galvão
771.0,247.0,São João da Varjota
4682.0,247.0,Paverama
803.0,246.0,Abaiara
2738.0,246.0,Presidente Kubitschek
670.0,245.0,Guadalupe
743.0,245.0,Porto
885.0,245.0,Iracema
1795.0,245.0,Canudos
3088.0,245.0,Pinheiral
3805.0,245.0,Carambeí
2300.0,244.0,Chapada Gaúcha
2436.0,244.0,Guapé
4486.0,244.0,Cerro Grande do Sul
1976.0,243.0,Mucuri
3073.0,243.0,Magé
3689.0,243.0,Taciba
4627.0,243.0,Mariana Pimentel
4698.0,243.0,Pontão
528.0,242.0,Santa Helena
1220.0,242.0,Emas
2508.0,242.0,Jaboticatubas
2581.0,242.0,Marliéria
2778.0,242.0,Salto da Divisa
4493.0,242.0,Chuvisca
1022.0,241.0,Equador
3457.0,241.0,Mombuca
1105.0,240.0,São Bento do Norte
1998.0,240.0,Ourolândia
2165.0,240.0,Araponga
2748.0,240.0,Resende Costa
5030.0,240.0,Paranatinga
5206.0,240.0,Jaupaci
1392.0,239.0,Calçado
2652.0,239.0,Orizânia
321.0,238.0,Novo Alegre
444.0,238.0,Godofredo Viana
477.0,238.0,Luís Domingues
3305.0,238.0,Gália
3441.0,238.0,Mauá
1061.0,237.0,Marcelino Vieira
1899.0,237.0,Itamari
1977.0,237.0,Mulungu do Morro
2068.0,237.0,São Francisco do Conde
2694.0,237.0,Pequeri
4028.0,237.0,Reserva
5236.0,237.0,Nova Aurora
5296.0,237.0,São Miguel do Araguaia
2523.0,236.0,Jequitibá
3697.0,236.0,Taquaral
3980.0,236.0,Palmital
1108.0,235.0,São Francisco do Oeste
1799.0,235.0,Caravelas
2151.0,235.0,Alvinópolis
3467.0,235.0,Morro Agudo
4754.0,235.0,Santo Cristo
1047.0,234.0,José da Penha
1610.0,234.0,Paulo Jacinto
2339.0,234.0,Córrego Danta
4424.0,234.0,Barra do Guarita
1364.0,233.0,Alagoinha
2765.0,233.0,Rio Preto
2944.0,233.0,Veredinha
3107.0,233.0,São José do Vale do Rio Preto
3512.0,233.0,Paranapanema
4312.0,233.0,Praia Grande
4348.0,233.0,São João do Sul
1687.0,232.0,Pedra Mole
3413.0,232.0,Lavrinhas
5231.0,232.0,Mutunópolis
196.0,231.0,São Caetano de Odivelas
619.0,231.0,Cabeceiras do Piauí
961.0,231.0,Santana do Cariri
1125.0,231.0,Serrinha
1352.0,231.0,Triunfo
1908.0,231.0,Itapitanga
3580.0,231.0,Redenção da Serra
265.0,230.0,Cachoeirinha
500.0,230.0,Parnarama
586.0,230.0,Alto Longá
1616.0,230.0,Poço das Trincheiras
2283.0,230.0,Carvalhópolis
2444.0,230.0,Guidoval
2512.0,230.0,Jaguaraçu
2702.0,230.0,Piedade de Caratinga
3393.0,230.0,Jaci
4449.0,230.0,Cacique Doble
4514.0,230.0,Dezesseis de Novembro
2471.0,229.0,Inimutaba
2886.0,229.0,Senhora de Oliveira
2972.0,229.0,Brejetuba
3229.0,229.0,Campo Limpo Paulista
4260.0,229.0,Luzerna
4733.0,229.0,Salvador do Sul
317.0,228.0,Nazaré
1624.0,228.0,Santana do Mundaú
1768.0,228.0,Brotas de Macaúbas
2389.0,228.0,Esmeraldas
2800.0,228.0,Santana do Paraíso
2822.0,228.0,São Domingos das Dores
2867.0,228.0,São Sebastião do Anta
4864.0,228.0,Westfália
1589.0,227.0,Marechal Deodoro
1305.0,226.0,Santa Cruz
1319.0,226.0,São Francisco
1322.0,226.0,São José da Lagoa Tapada
2244.0,226.0,Campina Verde
5032.0,226.0,Pedra Preta
410.0,225.0,Buriti Bravo
4778.0,225.0,São Miguel das Missões
3190.0,224.0,Bento de Abreu
3473.0,224.0,Natividade da Serra
4704.0,224.0,Porto Vera Cruz
5292.0,224.0,São João d'Aliança
1863.0,223.0,Ibipeba
2493.0,223.0,Itanhomi
2766.0,223.0,Rio Vermelho
4122.0,223.0,Alto Paraíso
4729.0,223.0,Sagrada Família
4795.0,223.0,Segredo
5234.0,223.0,Niquelândia
404.0,222.0,Bom Jardim
504.0,222.0,Paulo Ramos
793.0,222.0,Tanque do Piauí
2180.0,222.0,Baldim
2567.0,222.0,Madre de Deus de Minas
3227.0,222.0,Campina do Monte Alegre
3895.0,222.0,Itapejara d'Oeste
3649.0,221.0,São Francisco
3685.0,221.0,Suzanápolis
4320.0,221.0,Rio do Campo
4359.0,221.0,Seara
4882.0,221.0,Brasilândia
808.0,220.0,Alcântaras
1999.0,220.0,Palmas de Monte Alto
2103.0,220.0,Terra Nova
2550.0,220.0,Lamim
3398.0,220.0,Jarinu
3908.0,220.0,Japurá
4085.0,220.0,São Tomé
4496.0,220.0,Colinas
944.0,219.0,Piquet Carneiro
2454.0,219.0,Ibiraci
3626.0,219.0,Santa Lúcia
4668.0,219.0,Paim Filho
5101.0,219.0,Aparecida do Rio Doce
0.0,218.0,Alta Floresta D'Oeste
799.0,218.0,Várzea Grande
1409.0,218.0,Correntes
3490.0,218.0,Ocauçu
4589.0,218.0,Ipê
9.0,217.5,Guajará-Mirim
4632.0,217.25,Maximiliano de Almeida
2111.0,217.0,Umburanas
2630.0,217.0,Natércia
3566.0,217.0,Pratânia
3578.0,217.0,Rafard
3989.0,217.0,Paula Freitas
4331.0,217.0,Sangão
5060.0,217.0,Salto do Céu
609.0,216.0,Boa Hora
4520.0,216.0,Dom Pedro de Alcântara
4771.0,216.0,São José dos Ausentes
1492.0,215.0,Saloá
2085.0,215.0,Serra Preta
3401.0,215.0,Joanópolis
1471.0,214.0,Paranatama
4568.0,214.0,Guabiju
4781.0,214.0,São Pedro da Serra
337.0,213.0,Ponte Alta do Tocantins
737.0,213.0,Nova Santa Rita
1448.0,213.0,Jucati
4275.0,213.0,Morro da Fumaça
503.0,212.0,Paulino Neves
1524.0,212.0,Terra Nova
2046.0,212.0,Salinas da Margarida
2098.0,212.0,Tapiramutá
2118.0,212.0,Várzea da Roça
3719.0,212.0,Ubarana
4764.0,212.0,São Jorge
4788.0,212.0,São Valentim do Sul
405.0,211.0,Bom Jesus das Selvas
551.0,211.0,São Luís Gonzaga do Maranhão
51.0,210.0,Assis Brasil
560.0,210.0,Senador Alexandre Costa
1060.0,210.0,Major Sales
1269.0,210.0,Nova Olinda
2467.0,210.0,Indianópolis
2758.0,210.0,Rio Espera
5136.0,210.0,Castelândia
1098.0,209.0,Riachuelo
1252.0,209.0,Manaíra
3264.0,209.0,Cruzália
1723.0,208.0,Almadina
1790.0,208.0,Candeal
3325.0,208.0,Guareí
4415.0,208.0,Arroio Grande
312.0,207.0,Monte do Carmo
1500.0,207.0,Santa Terezinha
2219.0,207.0,Braúnas
2795.0,207.0,Santana de Pirapama
2825.0,207.0,São Francisco de Paula
3506.0,207.0,Palmeira d'Oeste
490.0,206.0,Montes Altos
718.0,206.0,Nossa Senhora dos Remédios
954.0,206.0,Quixeré
1191.0,206.0,Caldas Brandão
3670.0,206.0,Sarapuí
1162.0,205.0,Baía da Traição
2405.0,205.0,Fernandes Tourinho
685.0,204.0,Joaquim Pires
703.0,204.0,Marcos Parente
1282.0,204.0,Pilar
1071.0,203.0,Olho d'Água do Borges
1181.0,203.0,Caaporã
1595.0,203.0,Minador do Negrão
2195.0,203.0,Bertópolis
2839.0,203.0,São João das Missões
3240.0,203.0,Cardoso
3972.0,203.0,Nova Tebas
4281.0,203.0,Novo Horizonte
4554.0,203.0,Formigueiro
5253.0,203.0,Panamá
151.0,202.0,Magalhães Barata
1325.0,202.0,São José dos Ramos
4905.0,202.0,Itaporã
5082.0,202.0,Nova Maringá
942.0,201.0,Pereiro
1081.0,201.0,Santa Maria
2158.0,201.0,Antônio Dias
3615.0,201.0,Santa Albertina
4200.0,201.0,Ermo
2554.0,200.0,Leandro Ferreira
3004.0,200.0,Marilândia
3356.0,200.0,Ipeúna
758.0,199.0,Santa Rosa do Piauí
2037.0,199.0,Ribeira do Amparo
4936.0,199.0,Sete Quedas
5255.0,199.0,Paraúna
3017.0,198.0,Rio Bananal
3390.0,197.0,Jaborandi
4270.0,197.0,Meleiro
224.0,196.0,Calçoene
246.0,196.0,Araguacema
289.0,196.0,Formoso do Araguaia
1324.0,196.0,São José de Espinharas
2231.0,196.0,Cachoeira Dourada
2255.0,196.0,Caparaó
2450.0,196.0,Ibertioga
2660.0,196.0,Pains
2843.0,196.0,São João do Oriente
3692.0,196.0,Taiúva
5006.0,196.0,Lambari D'Oeste
894.0,195.0,Jaguaretama
1773.0,195.0,Cabaceiras do Paraguaçu
4779.0,195.0,São Nicolau
5202.0,195.0,Ivolândia
546.0,194.0,São João do Soter
1109.0,194.0,São Gonçalo do Amarante
1182.0,194.0,Cabaceiras
4198.0,194.0,Doutor Pedrinho
4271.0,194.0,Modelo
1808.0,193.0,Chorrochó
4294.0,193.0,Paulo Lopes
4783.0,193.0,São Pedro do Butiá
5306.0,193.0,Três Ranchos
652.0,192.0,Dirceu Arcoverde
1327.0,192.0,São José de Princesa
1633.0,192.0,Senador Rui Palmeira
1780.0,192.0,Cairu
2989.0,192.0,Ibitirama
4099.0,192.0,Teixeira Soares
4610.0,192.0,Lagoão
296.0,191.0,Itaguatins
1555.0,191.0,Canapi
2234.0,191.0,Caiana
2542.0,191.0,Lagamar
3203.0,191.0,Boracéia
4770.0,191.0,São José do Sul
5072.0,191.0,Tapurah
263.0,189.0,Brejinho de Nazaré
299.0,189.0,Jaú do Tocantins
335.0,189.0,Pium
338.0,189.0,Porto Alegre do Tocantins
993.0,189.0,Alto do Rodrigues
1035.0,189.0,Ipanguaçu
1087.0,189.0,Pendências
4579.0,189.0,Ibiraiaras
5049.0,189.0,Rio Branco
1766.0,188.0,Brejões
2802.0,188.0,Santana dos Montes
3091.0,188.0,Porto Real
3472.0,188.0,Narandiba
3479.0,188.0,Nova Campina
3557.0,188.0,Pontalinda
4102.0,188.0,Terra Rica
1197.0,187.0,Casserengue
1948.0,187.0,Macarani
5227.0,187.0,Morro Agudo de Goiás
466.0,186.0,Joselândia
1358.0,186.0,Abreu e Lima
2446.0,186.0,Guiricema
2708.0,186.0,Pintópolis
2835.0,186.0,São João Batista do Glória
3745.0,186.0,Agudos do Sul
4111.0,186.0,Tupãssi
4232.0,186.0,Irani
198.0,185.0,São Domingos do Capim
283.0,185.0,Dois Irmãos do Tocantins
344.0,185.0,Riachinho
1950.0,185.0,Macururé
2563.0,185.0,Luminárias
3690.0,185.0,Taguaí
1021.0,184.0,Encanto
3897.0,184.0,Ivaí
270.0,183.0,Caseara
301.0,183.0,Lagoa da Confusão
1253.0,183.0,Marcação
4566.0,183.0,Gramado Xavier
304.0,182.0,Lavandeira
426.0,182.0,Centro Novo do Maranhão
626.0,182.0,Campo Largo do Piauí
716.0,182.0,Nazária
2804.0,182.0,Santa Rita de Jacutinga
2967.0,182.0,Atílio Vivacqua
3145.0,182.0,Analândia
5108.0,182.0,Aurilândia
5123.0,182.0,Cachoeira de Goiás
5320.0,182.0,Vila Propício
2893.0,181.0,Serra do Salitre
3063.0,181.0,Itaboraí
4607.0,181.0,Jóia
37.0,180.0,Mirante da Serra
153.0,180.0,Maracanã
2361.0,180.0,Desterro do Melo
2984.0,180.0,Governador Lindenberg
3464.0,180.0,Monte Castelo
3973.0,180.0,Novo Itacolomi
4182.0,180.0,Celso Ramos
2707.0,179.0,Pingo d'Água
4185.0,179.0,Cocal do Sul
4931.0,179.0,Rio Negro
2891.0,178.0,Serra Azul de Minas
2906.0,178.0,Taparuba
3848.0,178.0,Fernandes Pinheiro
4104.0,178.0,Tibagi
4615.0,178.0,Lavras do Sul
4655.0,178.0,Nova Pádua
4768.0,178.0,São José do Norte
5244.0,178.0,Novo Planalto
1357.0,177.0,Zabelê
1755.0,177.0,Belmonte
238.0,176.0,Aguiarnópolis
392.0,176.0,Bacuri
723.0,176.0,Padre Marcos
1277.0,176.0,Pedra Branca
1434.0,176.0,Ingazeira
1715.0,176.0,Abaré
2521.0,176.0,Jequeri
3477.0,176.0,Nipoã
4277.0,176.0,Navegantes
5131.0,176.0,Campo Alegre de Goiás
237.0,175.0,Abreulândia
1323.0,175.0,São José de Caiana
3221.0,175.0,Caiabu
3352.0,175.0,Indiaporã
3448.0,175.0,Mira Estrela
4762.0,175.0,São João da Urtiga
5160.0,175.0,Edéia
2331.0,174.0,Cordislândia
2786.0,174.0,Santa Helena de Minas
3397.0,174.0,Jambeiro
3438.0,173.0,Marinópolis
5135.0,173.0,Carmo do Rio Verde
314.0,172.0,Palmeiras do Tocantins
1557.0,172.0,Carneiros
3743.0,172.0,Abatiá
4137.0,172.0,Anchieta
5142.0,172.0,Chapadão do Céu
2363.0,171.0,Dionísio
2468.0,171.0,Ingaí
2796.0,171.0,Santana do Deserto
2900.0,171.0,Simão Pereira
3523.0,171.0,Pedra Bela
3691.0,171.0,Taiaçu
4664.0,171.0,Novo Tiradentes
87.0,170.0,Bonfim
1821.0,170.0,Cordeiros
1869.0,170.0,Ibitiara
4684.0,170.0,Pedro Osório
780.0,169.0,São Miguel da Baixa Grande
3998.0,169.0,Pinhão
4022.0,169.0,Quinta do Sol
4508.0,169.0,Cristal do Sul
760.0,168.0,Santo Antônio dos Milagres
1053.0,168.0,Lagoa Salgada
1951.0,168.0,Madre de Deus
2222.0,168.0,Bueno Brandão
3133.0,168.0,Altair
3214.0,168.0,Buritizal
4577.0,168.0,Ibarama
746.0,167.0,Queimada Nova
1112.0,167.0,São José do Campestre
1761.0,167.0,Bom Jesus da Serra
1961.0,167.0,Maraú
2091.0,167.0,Sobradinho
2814.0,167.0,Santo Antônio do Itambé
3800.0,167.0,Cândido de Abreu
1331.0,166.0,São Miguel de Taipu
1895.0,166.0,Itaguaçu da Bahia
2586.0,166.0,Materlândia
4322.0,166.0,Rio dos Cedros
38.0,165.0,Monte Negro
1333.0,165.0,São Sebastião do Umbuzeiro
1604.0,165.0,Palestina
2526.0,165.0,Joaíma
2868.0,165.0,São Sebastião do Oeste
47.0,164.0,Urupá
595.0,164.0,Arraial
1990.0,164.0,Nova Redenção
3359.0,164.0,Ipuã
5117.0,164.0,Brazabrantes
39.0,163.0,Nova União
445.0,163.0,Gonçalves Dias
3151.0,163.0,Aparecida d'Oeste
4222.0,163.0,Imaruí
4599.0,163.0,Ivoti
777.0,162.0,São Julião
2373.0,162.0,Dom Joaquim
2827.0,162.0,São Francisco do Glória
3515.0,162.0,Pardinho
3658.0,162.0,São Lourenço da Serra
3664.0,162.0,São Pedro do Turvo
3819.0,162.0,Conselheiro Mairinck
4179.0,162.0,Capivari de Baixo
4720.0,162.0,Riozinho
5119.0,162.0,Buriti Alegre
143.0,161.0,Inhangapi
278.0,161.0,Cristalândia
995.0,161.0,Antônio Martins
2773.0,161.0,Rubim
3491.0,161.0,Óleo
4928.0,161.0,Porto Murtinho
4937.0,161.0,Selvíria
5159.0,161.0,Edealina
1428.0,160.0,Iati
1622.0,160.0,Roteiro
2167.0,160.0,Arapuá
3436.0,160.0,Mariápolis
3627.0,160.0,Santa Maria da Serra
3971.0,160.0,Nova Prata do Iguaçu
4933.0,160.0,Rochedo
5203.0,160.0,Jandaia
996.0,159.0,Apodi
1962.0,159.0,Marcionílio Souza
1185.0,158.0,Cacimba de Areia
2006.0,158.0,Pé de Serra
3868.0,158.0,Guapirama
4448.0,158.0,Cachoeirinha
4890.0,158.0,Coronel Sapucaia
1056.0,157.0,Lucrécia
1159.0,157.0,Areial
3775.0,157.0,Bituruna
4485.0,157.0,Cerro Grande
1115.0,156.0,São Miguel do Gostoso
1743.0,156.0,Baianópolis
3410.0,156.0,Lagoinha
4062.0,156.0,Santo Antônio do Caiuá
4212.0,156.0,Grão Pará
3631.0,155.0,Santa Rita d'Oeste
3754.0,155.0,Ângulo
3761.0,155.0,Araruna
4368.0,155.0,Timbé do Sul
5311.0,155.0,Uirapuru
22.0,154.0,Nova Mamoré
221.0,154.0,Serra do Navio
231.0,154.0,Oiapoque
408.0,154.0,Brejo de Areia
1460.0,154.0,Manari
1497.0,154.0,Santa Filomena
1552.0,154.0,Campestre
1754.0,154.0,Barro Preto
2360.0,154.0,Desterro de Entre Rios
3120.0,154.0,Varre-Sai
4616.0,154.0,Liberato Salzano
1558.0,153.0,Chã Preta
1596.0,153.0,Monteirópolis
2943.0,153.0,Vazante
4244.0,153.0,Jaguaruna
5075.0,153.0,Torixoréu
449.0,152.0,Governador Luiz Rocha
562.0,152.0,Serrano do Maranhão
614.0,152.0,Boqueirão do Piauí
697.0,152.0,Landri Sales
710.0,152.0,Monsenhor Hipólito
997.0,152.0,Areia Branca
1792.0,152.0,Candiba
1958.0,152.0,Mansidão
2456.0,152.0,Ibitiúra de Minas
2673.0,152.0,Passa Tempo
3483.0,152.0,Nova Guataporanga
3485.0,152.0,Novais
3629.0,152.0,Santana da Ponte Pensa
3651.0,152.0,São João do Pau d'Alho
800.0,151.0,Vera Mendes
1028.0,151.0,Frutuoso Gomes
1896.0,151.0,Itaju do Colônia
2353.0,151.0,Curral de Dentro
436.0,150.0,Duque Bacelar
442.0,150.0,Fortaleza dos Nogueiras
700.0,150.0,Madeiro
4555.0,150.0,Forquetinha
501.0,149.0,Passagem Franca
992.0,149.0,Almino Afonso
1306.0,149.0,Santa Helena
1480.0,149.0,Poção
1661.0,149.0,General Maynard
1826.0,149.0,Cravolândia
1993.0,149.0,Novo Horizonte
2378.0,149.0,Dores de Guanhães
2873.0,149.0,São Tomás de Aquino
4069.0,149.0,São João do Caiuá
4250.0,149.0,Lacerdópolis
4641.0,149.0,Morro Redondo
1385.0,148.0,Brejo da Madre de Deus
1571.0,148.0,Ibateguara
1601.0,148.0,Olho d'Água Grande
1719.0,148.0,Érico Cardoso
4071.0,148.0,São João do Triunfo
4586.0,148.0,Imigrante
4923.0,148.0,Paraíso das Águas
5184.0,148.0,Iaciara
334.0,147.0,Piraquê
380.0,147.0,Amapá do Maranhão
1000.0,147.0,Baía Formosa
1079.0,147.0,Passagem
2297.0,147.0,Chácara
3469.0,147.0,Motuca
3489.0,147.0,Nuporanga
3718.0,147.0,Turmalina
5081.0,147.0,Nova Marilândia
5182.0,147.0,Hidrolândia
45.0,146.0,Teixeirópolis
2894.0,146.0,Serrania
222.0,145.0,Amapá
470.0,145.0,Lago Verde
693.0,145.0,Lagoa do Barro do Piauí
857.0,145.0,Ererê
1226.0,145.0,Gurinhém
1462.0,145.0,Mirandiba
3713.0,145.0,Três Fronteiras
467.0,144.0,Junco do Maranhão
769.0,144.0,São João da Fronteira
2161.0,144.0,Aracitaba
2649.0,144.0,Oliveira Fortes
4224.0,144.0,Imbuia
4626.0,144.0,Marcelino Ramos
364.0,143.0,Talismã
1040.0,143.0,Jandaíra
1342.0,143.0,Sobrado
1861.0,143.0,Ibicoara
3205.0,143.0,Borebi
4427.0,143.0,Barra Funda
4872.0,143.0,Antônio João
26.0,142.0,Buritis
4417.0,142.0,Augusto Pestana
4695.0,142.0,Piratini
772.0,141.0,São João do Arraial
2004.0,141.0,Pau Brasil
2069.0,141.0,São Gabriel
2865.0,141.0,São Sebastião da Bela Vista
58.0,140.0,Plácido de Castro
624.0,140.0,Campo Alegre do Fidalgo
727.0,140.0,Palmeirais
1703.0,140.0,Santo Amaro das Brotas
1772.0,140.0,Caatiba
2817.0,140.0,Santo Antônio do Rio Abaixo
3135.0,140.0,Alto Alegre
3283.0,140.0,Embaúba
3672.0,140.0,Sebastianópolis do Sul
3723.0,140.0,União Paulista
4075.0,140.0,São José da Boa Vista
4165.0,140.0,Brunópolis
4309.0,140.0,Porto Belo
4852.0,140.0,Viadutos
745.0,138.0,Prata do Piauí
1955.0,138.0,Malhada
2484.0,138.0,Itaipé
2952.0,138.0,Virgínia
3526.0,138.0,Pedrinhas Paulista
4631.0,138.0,Mato Leitão
4889.0,138.0,Corguinho
8.0,137.0,Espigão D'Oeste
844.0,137.0,Catarina
2538.0,137.0,Juramento
138.0,136.75,Floresta do Araguaia
386.0,136.0,Araioses
915.0,136.0,Miraíma
1095.0,136.0,Rafael Godeiro
1883.0,136.0,Iramaia
2426.0,136.0,Glaucilândia
2871.0,136.0,São Sebastião do Rio Verde
1177.0,135.0,Igaracy
2420.0,135.0,Fronteira dos Vales
3288.0,135.0,Espírito Santo do Turvo
3520.0,135.0,Paulistânia
3586.0,135.0,Ribeirão Branco
3605.0,135.0,Sales
4637.0,135.0,Monte Belo do Sul
1901.0,134.0,Itanagra
2999.0,134.0,Laranja da Terra
4335.0,134.0,Santa Terezinha
4450.0,134.0,Caibaté
260.0,133.0,Bernardo Sayão
681.0,133.0,Jardim do Mulato
2671.0,133.0,Passabém
2870.0,133.0,São Sebastião do Rio Preto
3140.0,133.0,Alvinlândia
3400.0,133.0,Jeriquara
4170.0,133.0,Camboriú
452.0,132.0,Graça Aranha
1246.0,132.0,Lastro
1295.0,132.0,Quixaba
1787.0,132.0,Canápolis
2302.0,132.0,Cipotânea
2701.0,132.0,Piau
4117.0,132.0,Uraí
4451.0,132.0,Caiçara
4732.0,132.0,Salvador das Missões
5051.0,132.0,Santo Afonso
129.0,131.0,Colares
204.0,131.0,São João do Araguaia
593.0,131.0,Aroazes
621.0,131.0,Cajueiro da Praia
692.0,131.0,Lagoa Alegre
2026.0,131.0,Presidente Jânio Quadros
2774.0,131.0,Sabará
2918.0,131.0,Toledo
4243.0,131.0,Jacinto Machado
443.0,130.0,Fortuna
1586.0,130.0,Major Isidoro
2370.0,130.0,Divisa Nova
4131.0,130.0,Água Doce
4913.0,130.0,Ladário
70.0,129.0,Humaitá
1720.0,129.0,Aiquara
2466.0,129.0,Indaiabira
3444.0,129.0,Mesópolis
3559.0,129.0,Populina
3682.0,129.0,Sud Mennucci
4453.0,129.0,Camargo
5267.0,129.0,Portelândia
592.0,128.0,Antônio Almeida
2513.0,128.0,Jaíba
2686.0,128.0,Pedra do Anta
2838.0,128.0,São João da Ponte
1167.0,127.0,Barra de São Miguel
1180.0,127.0,Brejo dos Santos
1891.0,127.0,Itaeté
2651.0,127.0,Oratórios
3032.0,127.0,Vila Pavão
3970.0,127.0,Nova Santa Rosa
4030.0,127.0,Ribeirão Claro
4454.0,127.0,Cambará do Sul
4741.0,127.0,Santa Margarida do Sul
223.0,126.0,Pedra Branca do Amapari
347.0,126.0,Sandolândia
1049.0,126.0,Jundiá
1174.0,126.0,Bom Sucesso
1437.0,126.0,Itacuruba
